order_id,order_date,customer_id,product_id,category,amount,quantity,payment_method,city
767,30-08-2023,2158,953,Beauty,2290.85,5,UPI,Mumbai
768,27-06-2023,1403,856,Books,7389.42,6,Credit Card,Delhi
769,16-07-2024,1044,382,Home,8670.38,8,UPI,Chennai
770,23-08-2023,1401,191,Toys,9451.4,5,Debit Card,Delhi
771,19-04-2024,3315,693,Grocery,9567.53,2,Cash,Ahmedabad
772,16-01-2023,3875,817,Books,6961.55,7,Net Banking,Jaipur
773,29-03-2023,1138,634,Beauty,7506.51,4,Cash,Mumbai
774,01-10-2025,3775,387,Home,4925.73,5,UPI,Kolkata
775,01-05-2023,4331,761,Home,2885.11,2,Cash,Kolkata
776,21-01-2023,1877,450,Home,2115.89,2,Credit Card,Jaipur
777,13-07-2023,4099,977,Clothing,3962.11,7,Cash,Mumbai
778,01-12-2023,2363,486,Home,5399.65,8,Credit Card,Lucknow
779,08-06-2025,3372,195,Electronics,9771.09,7,Debit Card,Ahmedabad
780,19-03-2024,3070,806,Beauty,6699.57,8,Net Banking,Delhi
781,03-01-2024,2100,201,Beauty,7046.75,4,Cash,Kolkata
782,14-01-2024,4084,538,Books,8160.91,1,Debit Card,Bengaluru
783,09-06-2023,4068,469,Electronics,1733.53,1,Cash,Jaipur
784,15-04-2024,4638,803,Electronics,6023.28,6,Credit Card,Jaipur
785,13-12-2023,1304,987,Books,4652.25,4,Debit Card,Mumbai
786,15-06-2023,4731,186,Electronics,1153.83,8,Debit Card,Chennai
787,27-08-2025,4365,193,Grocery,5011.8,8,Debit Card,Bengaluru
788,28-09-2025,4760,465,Beauty,1722.53,2,Credit Card,Jaipur
789,14-03-2025,1906,420,Electronics,3589.37,3,Credit Card,Mumbai
790,22-09-2025,3290,943,Beauty,7473.86,9,Credit Card,Jaipur
791,24-04-2024,4356,287,Toys,7832.73,6,Cash,Kolkata
792,01-03-2023,2275,755,Electronics,7213.29,9,Cash,Bengaluru
793,24-03-2025,4452,106,Electronics,7980.63,4,Net Banking,Hyderabad
794,07-08-2024,3620,230,Beauty,6122.59,4,UPI,Hyderabad
795,06-04-2023,3291,689,Beauty,6986.27,8,Cash,Jaipur
796,27-03-2023,1234,951,Beauty,4831.85,8,Net Banking,Ahmedabad
797,24-09-2024,1013,963,Electronics,4879.57,6,Credit Card,Mumbai
798,22-07-2024,1564,629,Clothing,1571.46,3,UPI,Kolkata
799,12-01-2024,1824,580,Beauty,7441.75,4,Cash,Lucknow
800,06-01-2024,2686,871,Grocery,3540.41,4,Cash,Hyderabad
801,21-01-2023,4322,702,Clothing,593.11,3,Credit Card,Chennai
802,06-08-2024,1802,579,Electronics,4948.85,6,Debit Card,Mumbai
803,09-05-2023,3738,804,Home,9110.7,7,UPI,Bengaluru
804,29-08-2025,3644,835,Electronics,8531.5,1,Net Banking,Pune
805,14-01-2025,1863,338,Beauty,1519.92,4,Debit Card,Delhi
806,06-01-2025,2171,239,Grocery,7412.45,9,Debit Card,Jaipur
807,26-07-2023,2248,772,Electronics,6760.94,5,UPI,Pune
808,07-01-2025,3908,109,Grocery,2842.86,2,Debit Card,Pune
809,14-04-2023,2576,863,Electronics,2454.41,6,Debit Card,Mumbai
810,19-07-2024,4041,842,Home,5835.73,8,Net Banking,Jaipur
811,12-05-2025,2415,268,Books,1154.32,5,UPI,Chennai
812,03-05-2024,3337,616,Grocery,8578.75,4,UPI,Kolkata
813,19-09-2025,2555,533,Toys,6682.02,3,UPI,Pune
814,25-11-2023,3671,326,Clothing,5533.61,8,Debit Card,Lucknow
815,03-08-2023,1138,859,Grocery,7085.95,6,UPI,Pune
816,02-04-2023,3124,507,Electronics,8045.11,2,UPI,Mumbai
817,25-02-2025,2047,555,Toys,1683.01,8,Cash,Delhi
818,19-10-2024,1382,880,Home,1646.75,4,Debit Card,Chennai
819,23-03-2025,4127,805,Electronics,2410.45,5,UPI,Hyderabad
820,22-05-2023,4373,881,Books,3610.98,8,UPI,Kolkata
821,06-08-2024,1911,645,Clothing,4041.67,8,UPI,Delhi
822,21-03-2025,3936,681,Beauty,1879.95,7,Net Banking,Bengaluru
823,05-12-2023,1916,425,Books,1175.77,3,Debit Card,Kolkata
824,13-09-2024,3371,914,Beauty,9337.08,7,Net Banking,Kolkata
825,18-01-2024,3689,762,Books,2277.48,9,Cash,Jaipur
826,25-06-2025,1575,764,Books,9817.58,8,Net Banking,Jaipur
827,09-01-2023,3882,793,Books,7225.26,3,Credit Card,Jaipur
828,22-07-2023,3615,740,Home,8211.41,2,Net Banking,Chennai
829,04-06-2024,3360,437,Clothing,6877.34,1,UPI,Hyderabad
830,25-01-2024,2398,852,Home,3158.32,3,Cash,Delhi
831,02-10-2023,2225,238,Books,1194.18,4,Credit Card,Ahmedabad
832,06-11-2023,3171,987,Toys,7199.67,5,Debit Card,Bengaluru
833,10-05-2024,2409,450,Books,5288.74,7,Credit Card,Kolkata
834,08-07-2024,3886,935,Clothing,3141.56,5,Net Banking,Pune
835,02-07-2024,2555,574,Electronics,4183.49,2,Net Banking,Lucknow
836,11-01-2023,2937,596,Home,9719.72,7,Net Banking,Jaipur
837,10-01-2023,3854,428,Books,757.62,2,Net Banking,Mumbai
838,23-09-2023,3219,632,Grocery,2918.12,5,Net Banking,Kolkata
839,23-07-2023,4425,318,Clothing,8585.38,1,Debit Card,Delhi
840,02-05-2024,1242,913,Electronics,928.71,3,Credit Card,Lucknow
841,30-09-2023,1332,891,Home,1937.27,6,Debit Card,Pune
842,06-10-2023,1533,817,Grocery,964.92,8,Debit Card,Jaipur
843,09-09-2023,4078,879,Grocery,4483.17,9,Credit Card,Mumbai
844,20-05-2024,2127,832,Clothing,4789.7,7,Credit Card,Chennai
845,02-10-2024,1332,759,Clothing,5574.04,3,Net Banking,Delhi
846,30-11-2023,2136,929,Electronics,8215.33,5,Credit Card,Kolkata
847,18-03-2025,4563,742,Clothing,8248.53,5,Credit Card,Bengaluru
848,28-03-2025,2138,608,Grocery,6200.28,4,Credit Card,Delhi
849,05-02-2025,3895,298,Home,3752.66,2,Cash,Delhi
850,19-11-2023,1003,866,Clothing,9923.68,1,Net Banking,Hyderabad
851,16-01-2025,1315,501,Grocery,8457.86,9,Cash,Ahmedabad
852,29-10-2023,2302,983,Electronics,133.99,7,Cash,Delhi
853,18-01-2025,4355,517,Home,4978.93,8,Cash,Lucknow
854,31-10-2024,2733,410,Home,9680.99,5,Net Banking,Chennai
855,20-06-2025,4869,986,Home,5869.85,7,Credit Card,Lucknow
856,23-01-2025,4168,869,Beauty,6294.93,8,Credit Card,Chennai
857,02-02-2023,4014,865,Grocery,9405.34,2,Debit Card,Hyderabad
858,12-06-2023,2822,360,Books,5153.18,8,Debit Card,Hyderabad
859,31-05-2024,1074,215,Clothing,7995.46,1,Cash,Kolkata
860,06-06-2023,2100,630,Toys,2700.19,9,Net Banking,Bengaluru
861,13-07-2024,3384,922,Electronics,3132.78,9,UPI,Chennai
862,14-04-2023,1933,195,Books,7674.11,4,Debit Card,Chennai
863,01-02-2025,2804,674,Electronics,1009.17,4,Net Banking,Hyderabad
864,22-01-2023,2050,106,Toys,6309.01,7,Net Banking,Delhi
865,15-12-2024,3781,386,Toys,2696.16,2,UPI,Pune
866,02-01-2023,4504,605,Home,7158.55,2,UPI,Chennai
867,07-02-2024,2461,120,Home,3519.82,4,Cash,Hyderabad
868,17-08-2025,2733,239,Beauty,1649.93,3,UPI,Pune
869,15-02-2024,2099,533,Toys,6537.16,5,UPI,Chennai
870,09-05-2025,3630,368,Beauty,698.46,4,Cash,Mumbai
871,02-02-2025,3496,655,Clothing,6415.13,5,Credit Card,Jaipur
872,27-01-2023,1176,191,Toys,1772.05,4,Debit Card,Bengaluru
873,05-02-2025,3576,648,Electronics,1017.05,6,Credit Card,Ahmedabad
874,27-06-2024,4315,356,Electronics,7810.09,3,Cash,Mumbai
875,29-11-2024,2924,267,Books,1222.08,5,Credit Card,Delhi
876,27-05-2024,4473,100,Beauty,887.51,4,Cash,Pune
877,06-09-2023,1106,475,Books,2126.61,5,Credit Card,Lucknow
878,19-06-2023,1497,810,Books,2742.86,1,Credit Card,Lucknow
879,16-05-2024,2063,308,Home,1588.89,2,Debit Card,Hyderabad
880,07-06-2025,2526,867,Electronics,5824.47,1,UPI,Kolkata
881,27-03-2023,1187,330,Grocery,6241.39,4,Credit Card,Hyderabad
882,15-01-2024,4658,143,Beauty,8815.52,2,Net Banking,Jaipur
883,20-01-2023,4723,679,Electronics,2515.12,6,Net Banking,Mumbai
884,20-07-2024,2168,795,Toys,692.16,1,Credit Card,Bengaluru
885,21-09-2023,3679,586,Clothing,9592.46,6,Credit Card,Lucknow
886,05-08-2024,2085,817,Books,1107.37,6,Cash,Delhi
887,09-04-2023,3460,446,Home,7665.76,6,UPI,Ahmedabad
888,18-03-2023,4873,364,Beauty,6799.34,4,Credit Card,Kolkata
889,26-01-2023,3067,540,Electronics,3426.02,4,Cash,Chennai
890,12-06-2025,1320,807,Beauty,5216.8,9,Debit Card,Chennai
891,07-03-2025,4146,602,Books,4848.06,2,UPI,Delhi
892,08-03-2025,2748,669,Home,2579.14,7,Net Banking,Ahmedabad
893,22-08-2024,1450,490,Beauty,8440.6,7,UPI,Jaipur
894,19-04-2024,2335,733,Books,7907.16,3,UPI,Ahmedabad
895,31-10-2023,1232,971,Home,7524.69,4,Net Banking,Jaipur
896,28-06-2025,4270,994,Beauty,5933.69,1,UPI,Jaipur
897,06-05-2024,4647,526,Books,2269.96,1,Net Banking,Kolkata
898,22-01-2024,4711,863,Grocery,3615.65,9,Net Banking,Chennai
899,02-01-2023,3579,697,Clothing,9979.71,1,Net Banking,Delhi
900,11-06-2023,2377,359,Toys,8790.04,4,Debit Card,Kolkata
901,07-11-2023,4071,613,Home,835.86,8,Cash,Jaipur
902,08-02-2025,3428,517,Clothing,3261.94,7,Net Banking,Hyderabad
903,01-08-2024,4990,233,Electronics,615.59,8,Net Banking,Delhi
904,28-11-2023,2386,435,Toys,4375.01,9,Net Banking,Jaipur
905,02-10-2024,2573,836,Grocery,7994.83,3,Cash,Jaipur
906,25-07-2023,1687,667,Clothing,5656.76,1,Debit Card,Pune
907,16-01-2025,2316,103,Grocery,3356.59,1,Cash,Lucknow
908,11-05-2025,3844,881,Toys,8072.75,9,Debit Card,Bengaluru
909,06-12-2024,4902,695,Beauty,3407.26,9,UPI,Jaipur
910,17-08-2023,1886,805,Home,1787.05,4,UPI,Bengaluru
911,04-02-2024,1074,244,Clothing,2826.59,3,Debit Card,Jaipur
912,07-06-2025,1834,706,Grocery,5276.11,5,Cash,Delhi
913,12-11-2024,3068,798,Clothing,6406.15,2,Credit Card,Hyderabad
914,16-10-2023,4411,799,Toys,6514.63,1,UPI,Jaipur
915,26-01-2025,2932,596,Toys,9458.26,5,Cash,Ahmedabad
916,25-02-2024,4453,441,Beauty,2435.04,5,Credit Card,Hyderabad
917,18-07-2023,4801,379,Books,9832.44,3,Net Banking,Hyderabad
918,20-03-2023,3882,466,Electronics,2452.08,8,Credit Card,Pune
919,16-05-2025,4309,973,Grocery,6450.37,8,Net Banking,Delhi
920,09-04-2025,1433,652,Clothing,1275.6,3,Net Banking,Hyderabad
921,19-03-2023,3974,114,Toys,3974.1,2,Cash,Kolkata
922,05-10-2023,4803,377,Electronics,3255.12,1,UPI,Kolkata
923,30-08-2024,3117,468,Electronics,8118.45,6,Debit Card,Kolkata
924,24-11-2023,4857,515,Toys,2825.52,8,Debit Card,Hyderabad
925,30-03-2025,4880,758,Home,5740.59,3,UPI,Kolkata
926,10-09-2024,1421,184,Home,6226.04,4,UPI,Pune
927,25-01-2024,1699,152,Clothing,4187.35,8,Credit Card,Chennai
928,16-11-2024,1771,837,Toys,5851.19,5,Credit Card,Bengaluru
929,10-11-2024,3460,903,Home,6334.46,8,Cash,Mumbai
930,20-08-2024,3906,707,Grocery,8672.87,8,Net Banking,Hyderabad
931,03-01-2024,2916,677,Toys,7055.96,7,Cash,Ahmedabad
932,26-07-2024,4224,688,Books,5447.71,5,UPI,Kolkata
933,13-04-2024,4667,104,Books,4411.58,8,Cash,Jaipur
934,10-09-2024,4446,307,Home,4607.17,3,Cash,Jaipur
935,11-06-2023,1174,692,Electronics,4583.36,1,Debit Card,Hyderabad
936,30-08-2025,2961,835,Home,6639.47,6,Net Banking,Jaipur
937,10-07-2023,4975,563,Books,7408.24,2,UPI,Chennai
938,20-04-2024,4451,853,Books,1036.97,7,Net Banking,Mumbai
939,10-04-2025,1283,453,Clothing,4286.61,5,Debit Card,Lucknow
940,27-09-2023,1948,244,Electronics,4517.34,6,Cash,Mumbai
941,05-04-2023,1730,276,Electronics,6273.11,2,Cash,Bengaluru
942,20-04-2023,4676,783,Toys,2517.35,1,Net Banking,Bengaluru
943,03-08-2024,2574,785,Books,6415.78,9,UPI,Kolkata
944,01-02-2024,3507,109,Home,4933.42,6,Cash,Delhi
945,06-09-2025,4479,142,Toys,1360.13,1,Credit Card,Ahmedabad
946,04-04-2024,1568,284,Toys,3355.57,6,Debit Card,Ahmedabad
947,15-07-2024,3353,779,Grocery,7074.88,1,Credit Card,Lucknow
948,11-01-2025,3657,525,Clothing,4520.1,9,Cash,Ahmedabad
949,07-08-2025,2288,324,Beauty,8954.56,1,UPI,Kolkata
950,25-02-2024,3402,526,Home,5298.41,3,Debit Card,Kolkata
951,06-09-2024,4722,585,Electronics,3312,9,Cash,Delhi
952,02-06-2024,4209,335,Home,9176.4,7,Credit Card,Ahmedabad
953,06-07-2025,2470,893,Clothing,605.23,2,Net Banking,Lucknow
954,26-04-2024,4393,855,Electronics,7630.33,4,Credit Card,Lucknow
955,04-12-2023,1699,859,Beauty,5908.33,2,Debit Card,Chennai
956,14-04-2024,3869,634,Grocery,3007.35,8,Credit Card,Delhi
957,10-01-2025,1728,647,Toys,4162.66,9,Credit Card,Delhi
958,16-07-2025,4897,787,Clothing,4516.46,7,Net Banking,Kolkata
959,20-09-2023,3098,267,Beauty,774.88,5,Cash,Kolkata
960,17-04-2024,1169,458,Clothing,8883.16,9,Cash,Kolkata
961,24-01-2024,4698,273,Grocery,5787.31,5,Credit Card,Delhi
962,13-09-2023,1996,959,Beauty,9360.16,9,Net Banking,Jaipur
963,29-04-2025,3537,820,Clothing,2218.39,8,Net Banking,Jaipur
964,16-05-2025,1075,326,Home,5238.28,6,Cash,Lucknow
965,20-08-2025,3781,824,Beauty,8067.96,1,Debit Card,Jaipur
966,04-03-2024,1413,615,Grocery,7365.01,9,Debit Card,Lucknow
967,10-04-2023,1232,100,Toys,947.65,6,UPI,Bengaluru
968,04-01-2024,1891,207,Electronics,7002.24,7,UPI,Jaipur
969,16-07-2023,2627,271,Home,494.14,6,Cash,Kolkata
970,20-06-2024,4807,794,Electronics,4861.72,2,Cash,Delhi
971,17-12-2024,2605,418,Clothing,2856.99,1,Net Banking,Ahmedabad
972,05-05-2024,1734,924,Books,8114.91,2,UPI,Pune
973,07-02-2025,3221,236,Grocery,2086.31,8,Debit Card,Pune
974,17-04-2024,2004,715,Toys,126.36,8,UPI,Kolkata
975,08-06-2025,2934,691,Home,5707.11,5,Cash,Delhi
976,16-01-2023,1897,259,Electronics,9854.66,5,Cash,Hyderabad
977,14-07-2025,2673,968,Grocery,5862.7,4,Net Banking,Mumbai
978,22-09-2023,2926,455,Books,7964.47,3,Cash,Hyderabad
979,16-09-2023,4850,891,Books,7876.81,5,Debit Card,Lucknow
980,31-03-2023,4393,847,Electronics,3233.6,9,Debit Card,Kolkata
981,12-07-2024,2737,494,Electronics,8817.18,9,UPI,Kolkata
982,25-12-2023,2694,332,Toys,3104.52,7,Debit Card,Ahmedabad
983,25-09-2023,3452,354,Electronics,2747.29,1,Net Banking,Ahmedabad
984,13-06-2024,1133,583,Toys,1205.67,2,Debit Card,Ahmedabad
985,20-11-2023,4281,733,Grocery,6894.53,6,Net Banking,Hyderabad
986,26-10-2023,1863,629,Clothing,5566.41,6,Net Banking,Delhi
987,17-04-2025,3015,587,Grocery,6109.59,6,Cash,Bengaluru
988,01-04-2024,4458,296,Books,6001.82,7,Credit Card,Pune
989,16-02-2023,3868,187,Beauty,3308.89,4,Cash,Lucknow
990,02-10-2024,3802,348,Grocery,6627.61,8,Cash,Chennai
991,11-02-2024,3890,157,Home,3802.32,3,UPI,Mumbai
992,01-10-2023,1805,933,Electronics,3089.86,4,Debit Card,Jaipur
993,15-09-2025,1219,173,Clothing,9607.14,2,Credit Card,Hyderabad
994,28-10-2024,4067,449,Clothing,6869.51,2,UPI,Delhi
995,04-10-2024,4973,677,Toys,7617.82,9,UPI,Hyderabad
996,14-07-2024,2278,781,Books,7158.52,1,Credit Card,Bengaluru
997,26-06-2024,3916,871,Beauty,2535.76,5,UPI,Hyderabad
998,24-04-2024,4660,792,Clothing,9684.88,1,Debit Card,Chennai
999,28-07-2024,3645,135,Books,4496.07,9,Net Banking,Ahmedabad
1000,25-01-2024,1139,156,Toys,684.85,8,UPI,Delhi
1001,08-01-2025,3085,185,Electronics,2762.73,3,Cash,Ahmedabad
1002,04-09-2024,2893,316,Clothing,1889.71,1,UPI,Ahmedabad
1003,26-03-2025,1577,376,Home,6516.99,5,Debit Card,Hyderabad
1004,27-02-2024,1842,725,Grocery,8190.75,6,Debit Card,Bengaluru
1005,29-10-2023,3908,413,Beauty,3729.39,9,Debit Card,Hyderabad
1006,07-05-2023,1274,825,Books,1794.04,7,Net Banking,Jaipur
1007,25-10-2023,2105,740,Electronics,5231.78,6,Credit Card,Chennai
1008,23-12-2024,3746,897,Grocery,6476.32,5,Debit Card,Hyderabad
1009,04-06-2023,1525,749,Clothing,9071.76,1,Net Banking,Jaipur
1010,15-01-2024,4100,366,Clothing,828.46,4,Debit Card,Delhi
1011,09-09-2023,1335,265,Electronics,9471.49,1,Cash,Hyderabad
1012,03-06-2024,2004,464,Electronics,5207.94,7,Debit Card,Delhi
1013,24-07-2023,3586,177,Grocery,6295.66,1,Net Banking,Jaipur
1014,14-07-2023,2439,621,Toys,8891.11,1,Debit Card,Bengaluru
1015,06-12-2024,3361,745,Electronics,8985.77,2,Net Banking,Kolkata
1016,23-02-2023,2085,994,Toys,391.75,2,Debit Card,Jaipur
1017,25-07-2023,2241,874,Toys,1340.09,9,Credit Card,Bengaluru
1018,02-09-2025,1939,910,Electronics,2952.14,2,UPI,Mumbai
1019,05-01-2024,3603,242,Books,3005.34,3,Debit Card,Hyderabad
1020,25-06-2023,3611,334,Clothing,1472.81,8,Debit Card,Jaipur
1021,12-06-2024,4224,323,Home,8679.48,1,Debit Card,Hyderabad
1022,09-04-2023,3054,394,Books,8621.02,5,Credit Card,Bengaluru
1023,14-12-2024,1804,958,Home,8669.98,2,Net Banking,Jaipur
1024,22-06-2024,1177,968,Electronics,2582.91,5,Net Banking,Mumbai
1025,21-11-2023,4580,972,Home,2313.08,5,Credit Card,Hyderabad
1026,30-04-2024,3830,210,Grocery,8889.25,7,Net Banking,Lucknow
1027,23-06-2025,4546,450,Clothing,3267.29,4,Net Banking,Hyderabad
1028,09-09-2025,1628,578,Home,5310.39,4,Credit Card,Kolkata
1029,01-10-2025,2850,775,Grocery,8580.2,8,Cash,Ahmedabad
1030,25-01-2024,2365,990,Books,5050.51,7,Cash,Ahmedabad
1031,30-10-2024,2384,414,Toys,2910.35,9,Cash,Mumbai
1032,05-11-2024,2863,602,Books,5258.44,9,Cash,Kolkata
1033,10-01-2025,4957,889,Toys,5918.87,1,UPI,Lucknow
1034,04-10-2024,1110,121,Home,6326.67,5,Cash,Lucknow
1035,08-11-2023,3910,284,Home,6627.89,6,Debit Card,Chennai
1036,24-04-2025,1076,958,Grocery,1098.59,2,Credit Card,Kolkata
1037,09-07-2023,4813,585,Books,5096.15,1,Net Banking,Jaipur
1038,29-03-2025,2398,248,Toys,4770.06,5,Credit Card,Lucknow
1039,05-05-2024,4421,855,Beauty,4595.54,8,Cash,Chennai
1040,10-12-2023,2144,984,Grocery,4905.12,9,Net Banking,Kolkata
1041,25-10-2024,2840,150,Beauty,2071.59,3,Net Banking,Chennai
1042,19-05-2024,1259,421,Toys,8351.67,5,Credit Card,Jaipur
1043,22-02-2023,1786,224,Home,7002.89,5,Debit Card,Kolkata
1044,17-02-2025,2889,278,Home,9950.81,4,UPI,Hyderabad
1045,01-10-2023,1461,545,Toys,3904.58,2,Debit Card,Ahmedabad
1046,13-03-2024,3734,803,Electronics,8710.82,6,Net Banking,Mumbai
1047,24-01-2025,2908,757,Clothing,6950.72,1,Debit Card,Lucknow
1048,05-05-2024,4696,256,Toys,7515.4,7,Cash,Hyderabad
1049,27-08-2025,2127,773,Grocery,5088.73,1,Cash,Delhi
1050,16-08-2023,4073,487,Home,6565.93,9,Debit Card,Lucknow
1051,07-04-2025,3851,972,Home,2455.18,9,Cash,Delhi
1052,30-11-2023,3599,303,Toys,3823.2,2,Cash,Delhi
1053,03-12-2024,2339,456,Books,3785.39,6,Credit Card,Mumbai
1054,01-10-2024,1397,829,Books,1851.78,2,Cash,Ahmedabad
1055,26-09-2025,3435,254,Beauty,5578.83,9,Net Banking,Jaipur
1056,09-03-2023,3220,995,Home,6130.62,7,UPI,Mumbai
1057,22-04-2025,4188,198,Grocery,5992.14,6,UPI,Bengaluru
1058,02-07-2024,2906,659,Beauty,9887.58,3,Debit Card,Delhi
1059,20-12-2024,3031,560,Home,2214.42,2,Net Banking,Mumbai
1060,20-09-2023,2836,474,Home,866.49,2,Net Banking,Bengaluru
1061,31-03-2024,4115,607,Clothing,7490.77,4,Credit Card,Kolkata
1062,23-08-2023,4543,530,Grocery,301.31,4,Credit Card,Ahmedabad
1063,23-07-2025,1613,663,Clothing,8470.86,4,Debit Card,Hyderabad
1064,20-09-2024,1087,919,Home,5018.31,4,Credit Card,Kolkata
1065,12-09-2024,4481,547,Clothing,7680.07,1,Cash,Mumbai
1066,02-04-2025,4835,797,Books,8017.78,4,Credit Card,Hyderabad
1067,15-01-2023,1577,596,Toys,2082.34,8,Credit Card,Kolkata
1068,12-01-2024,1255,897,Clothing,1123.45,1,Net Banking,Mumbai
1069,28-05-2024,2647,131,Toys,3532.42,2,Cash,Ahmedabad
1070,18-03-2023,1499,115,Toys,6319.41,9,Debit Card,Bengaluru
1071,18-08-2023,1900,491,Toys,4979.57,3,UPI,Delhi
1072,25-03-2023,2313,479,Home,9756.56,8,Credit Card,Kolkata
1073,31-05-2025,3778,840,Clothing,3546.77,4,Credit Card,Delhi
1074,10-06-2024,2946,189,Books,3355.97,4,Cash,Kolkata
1075,16-03-2024,2885,446,Home,684.27,2,Net Banking,Kolkata
1076,29-07-2023,1149,798,Home,5363.04,7,Credit Card,Ahmedabad
1077,11-07-2024,4774,846,Books,3641.98,6,UPI,Ahmedabad
1078,28-03-2024,2899,646,Beauty,2591.29,5,Credit Card,Bengaluru
1079,08-08-2025,1298,315,Home,4332.53,1,Credit Card,Jaipur
1080,05-04-2023,2506,897,Home,4619.26,3,UPI,Hyderabad
1081,15-02-2023,2425,801,Electronics,5400.04,5,Net Banking,Jaipur
1082,18-10-2024,4977,476,Electronics,1055.72,5,Credit Card,Lucknow
1083,09-01-2024,2409,144,Home,8392.52,8,Credit Card,Mumbai
1084,07-05-2024,2645,327,Electronics,2578.77,9,UPI,Kolkata
1085,14-02-2023,4351,209,Books,5310.86,2,Cash,Kolkata
1086,20-07-2023,2540,293,Home,9005.31,1,UPI,Jaipur
1087,06-06-2024,4370,736,Toys,1906.42,6,Debit Card,Lucknow
1088,09-03-2023,3147,602,Electronics,9809.45,4,Debit Card,Lucknow
1089,17-07-2024,4267,483,Books,7196.85,6,UPI,Kolkata
1090,30-09-2025,3105,926,Beauty,257.46,8,Net Banking,Pune
1091,24-03-2023,4613,641,Electronics,6265.23,3,UPI,Chennai
1092,29-05-2025,1546,222,Books,5324.48,9,Debit Card,Ahmedabad
1093,15-04-2024,3186,790,Electronics,1511.51,8,Debit Card,Delhi
1094,10-03-2023,2100,253,Books,8960.23,3,Net Banking,Delhi
1095,30-03-2025,3898,618,Electronics,7107.74,4,Cash,Chennai
1096,03-05-2025,1697,881,Grocery,7921.08,2,UPI,Bengaluru
1097,11-10-2023,1459,993,Beauty,911.29,5,Net Banking,Lucknow
1098,25-05-2023,1461,350,Grocery,1429.13,8,Cash,Jaipur
1099,11-12-2023,1283,811,Clothing,2431.65,8,Cash,Pune
1100,28-12-2023,3519,593,Books,4453.58,5,Net Banking,Ahmedabad
1101,09-10-2023,4563,282,Books,2297.43,9,Net Banking,Lucknow
1102,17-08-2025,1317,124,Clothing,8980.01,8,UPI,Pune
1103,03-06-2024,4721,352,Electronics,4230.74,1,Credit Card,Kolkata
1104,23-08-2025,1679,912,Books,2227.87,1,Net Banking,Delhi
1105,07-10-2023,2116,152,Toys,257.8,2,Net Banking,Ahmedabad
1106,06-03-2024,4930,853,Clothing,7655.33,5,Credit Card,Pune
1107,28-02-2025,4365,148,Clothing,7374.33,7,UPI,Delhi
1108,09-09-2024,4120,525,Beauty,5408.66,8,Credit Card,Bengaluru
1109,10-12-2024,1926,346,Home,6232.12,6,Debit Card,Chennai
1110,27-02-2025,2516,590,Electronics,2933.72,9,Cash,Kolkata
1111,23-03-2024,1365,470,Home,3148.69,7,UPI,Bengaluru
1112,16-11-2024,3131,413,Beauty,7028.1,4,Net Banking,Lucknow
1113,22-02-2023,2822,840,Books,424.49,6,Credit Card,Delhi
1114,22-04-2023,3981,252,Electronics,2776.42,9,Credit Card,Delhi
1115,20-09-2024,1324,406,Electronics,2321.47,2,Credit Card,Chennai
1116,08-03-2023,1543,255,Books,8252.31,9,Debit Card,Pune
1117,02-10-2023,4767,258,Books,4613.86,9,Net Banking,Pune
1118,02-07-2024,2876,582,Clothing,1933.99,2,Credit Card,Chennai
1119,23-03-2024,1703,445,Home,1735.07,7,Net Banking,Kolkata
1120,16-04-2023,2244,439,Books,6038.75,7,UPI,Lucknow
1121,15-02-2025,2880,936,Beauty,5996.59,4,Debit Card,Lucknow
1122,01-10-2025,3915,139,Electronics,9887.51,6,UPI,Jaipur
1123,19-07-2023,3553,340,Books,6388.58,3,Cash,Ahmedabad
1124,16-07-2023,1824,837,Books,9886.64,9,Net Banking,Bengaluru
1125,26-09-2023,3025,267,Beauty,6197.1,8,Net Banking,Pune
1126,27-10-2024,2608,616,Home,5161.49,4,Net Banking,Bengaluru
1127,14-05-2025,1708,462,Beauty,9734.39,2,Debit Card,Pune
1128,24-03-2023,4357,941,Grocery,404.01,9,UPI,Mumbai
1129,29-04-2025,1491,871,Grocery,4466.11,8,Credit Card,Ahmedabad
1130,04-03-2025,4170,345,Beauty,9451.5,7,Cash,Kolkata
1131,16-07-2024,1529,995,Clothing,6925.51,8,Cash,Delhi
1132,17-11-2023,1214,967,Grocery,7554.28,3,UPI,Pune
1133,15-06-2024,1914,156,Clothing,1227.97,7,Debit Card,Lucknow
1134,19-05-2024,4850,929,Electronics,2862.2,9,Debit Card,Ahmedabad
1135,07-08-2025,4845,470,Electronics,2565.47,1,Credit Card,Ahmedabad
1136,04-09-2023,1396,806,Grocery,1603.96,8,UPI,Bengaluru
1137,02-09-2025,4474,302,Toys,6419.51,6,Cash,Mumbai
1138,29-07-2024,4773,415,Beauty,6108.82,3,Net Banking,Hyderabad
1139,03-07-2023,4844,188,Clothing,3073.31,7,Debit Card,Mumbai
1140,16-06-2024,3779,813,Clothing,6329.1,5,Credit Card,Hyderabad
1141,08-05-2025,3519,829,Clothing,6945.38,6,Cash,Kolkata
1142,15-09-2025,3904,884,Grocery,6995.69,5,Cash,Pune
1143,01-01-2023,1544,163,Toys,3245.9,4,Credit Card,Bengaluru
1144,06-02-2024,2600,930,Home,1133.93,6,Cash,Bengaluru
1145,25-08-2024,4909,263,Electronics,4126.25,3,Cash,Mumbai
